,time,open,high,low,close,volume,market_cap
161,2019-12-13,0.0021348,0.0022245,0.0021051,0.0021321,105233190.0,105233189.00000000
162,2019-12-14,0.0021274,0.0022933,0.002048,0.0021127,97345600.0,97345597.00000000
163,2019-12-15,0.0021127,0.0022,0.0020938,0.0021363,61190730.0,61190730.00000000
164,2019-12-16,0.0021363,0.002177,0.0020705,0.002087,99814376.0,99814375.00000000
165,2019-12-17,0.0020835,0.0021318,0.0019349,0.0019772,209772940.0,209772941.00000000
166,2019-12-18,0.0019772,0.0020868,0.0019,0.0020483,444442270.0,444442268.00000000
167,2019-12-19,0.0020541,0.00218,0.0019819,0.0020205,91905080.0,91905080.00000000
168,2019-12-20,0.0020241,0.002065,0.0019933,0.0020273,58972844.0,58972845.00000000
169,2019-12-21,0.0020275,0.0020676,0.0020091,0.00204,83070904.0,83070907.00000000
170,2019-12-22,0.00204,0.0020859,0.00202,0.0020808,97517870.0,97517875.00000000
171,2019-12-23,0.0020848,0.0021261,0.0020276,0.002051,187366370.0,187366372.00000000
172,2019-12-24,0.002047,0.0020546,0.002002,0.0020184,61042420.0,61042421.00000000
173,2019-12-25,0.002017,0.0020591,0.0019938,0.00204,108851440.0,108851438.00000000
174,2019-12-26,0.0020331,0.0020545,0.0020013,0.0020245,81831500.0,81831506.00000000
175,2019-12-27,0.0020172,0.0020426,0.0019901,0.0020277,145246370.0,145246366.00000000
176,2019-12-28,0.0020277,0.0020624,0.0020277,0.0020458,48401004.0,48401004.00000000
177,2019-12-29,0.0020458,0.0020609,0.0020259,0.0020329,50528680.0,50528679.00000000
178,2019-12-30,0.0020391,0.0020585,0.0020123,0.0020264,76749920.0,76749919.00000000
179,2019-12-31,0.002019,0.0020299,0.0019862,0.0020135,131083310.0,131083309.00000000
180,2020-01-01,0.0020136,0.002039,0.0020001,0.0020245,31462868.0,31462868.00000000
181,2020-01-02,0.0020245,0.00204,0.0019485,0.0019951,191887310.0,191887309.00000000
182,2020-01-03,0.0019986,0.0020359,0.0019675,0.0020236,109005710.0,109005714.00000000
183,2020-01-04,0.0020185,0.0021035,0.002015,0.0020579,123468610.0,123468609.00000000
184,2020-01-05,0.0020589,0.0020922,0.0020361,0.0020696,66437148.0,66437147.00000000
185,2020-01-06,0.0020722,0.0021345,0.0020692,0.0021344,108507040.0,108507039.00000000
186,2020-01-07,0.0021333,0.0021847,0.0020777,0.002175,121470210.0,121470207.00000000
187,2020-01-08,0.0021687,0.0022263,0.0020701,0.0020886,205791630.0,205791636.00000000
188,2020-01-09,0.0020934,0.0021633,0.0020642,0.0021282,80515080.0,80515080.00000000
189,2020-01-10,0.0021323,0.0022024,0.0020983,0.0021973,222205600.0,222205607.00000000
190,2020-01-11,0.0022007,0.002225,0.0021651,0.0021754,94223944.0,94223943.00000000
191,2020-01-12,0.0021671,0.0022133,0.002155,0.0021963,49775170.0,49775170.00000000
192,2020-01-13,0.0022026,0.0022049,0.0021652,0.0021704,66668056.0,66668055.00000000
193,2020-01-14,0.0021656,0.0023955,0.0021653,0.0023581,297610200.0,297610208.00000000
194,2020-01-15,0.0023493,0.0024913,0.0023204,0.0023669,262905060.0,262905054.00000000
195,2020-01-16,0.002376,0.0023768,0.0022871,0.0023276,98583990.0,98583989.00000000
196,2020-01-17,0.0023343,0.0025035,0.0023159,0.0024868,280388640.0,280388650.00000000
197,2020-01-18,0.0024855,0.0025225,0.0024441,0.0025115,191378700.0,191378707.00000000
198,2020-01-19,0.0025137,0.0025833,0.0023269,0.0023982,161012200.0,161012185.00000000
199,2020-01-20,0.0023999,0.002427,0.0023468,0.002376,95126696.0,95126694.00000000
200,2020-01-21,0.002376,0.0023952,0.0023206,0.0023673,130661576.0,130661575.00000000
201,2020-01-22,0.0023583,0.0023904,0.0023353,0.0023434,72204080.0,72204081.00000000
202,2020-01-23,0.002343,0.0023478,0.002225,0.0022514,120187530.0,120187526.00000000
203,2020-01-24,0.002255,0.0022885,0.0021968,0.0022698,72913430.0,72913429.00000000
204,2020-01-25,0.0022706,0.0022708,0.0022265,0.002251,74227950.0,74227952.00000000
205,2020-01-26,0.0022497,0.0023091,0.0022364,0.0022854,62787676.0,62787676.00000000
206,2020-01-27,0.002291,0.0024271,0.002256,0.0023594,189983950.0,189983953.00000000
207,2020-01-28,0.0023594,0.0024437,0.00235,0.0024412,132996340.0,132996335.00000000
208,2020-01-29,0.0024427,0.0024477,0.002371,0.0023865,113185520.0,113185519.00000000
209,2020-01-30,0.0023865,0.0024243,0.0023544,0.002414,78294104.0,78294104.00000000
210,2020-01-31,0.0024164,0.002445,0.002362,0.0023776,106455640.0,106455643.00000000
211,2020-02-01,0.0023776,0.002417,0.002373,0.002417,69780776.0,69780779.00000000
212,2020-02-02,0.0024118,0.0025018,0.0023985,0.0024406,140214780.0,140214787.00000000
213,2020-02-03,0.0024397,0.0024999,0.0024133,0.0024156,147181390.0,147181393.00000000
214,2020-02-04,0.0024167,0.0025178,0.002398,0.0025169,243323340.0,243323349.00000000
215,2020-02-05,0.0025169,0.0026334,0.0024723,0.0025826,456737730.0,456737744.00000000
216,2020-02-06,0.0025823,0.0026896,0.0025696,0.0026654,245310850.0,245310854.00000000
217,2020-02-07,0.0026642,0.0028,0.00265,0.0027888,266969070.0,266969073.00000000
218,2020-02-08,0.0027997,0.0032674,0.0027214,0.003171,1122954100.0,1122954168.00000000
219,2020-02-09,0.0031745,0.00489,0.003078,0.0032235,1307461200.0,1307461248.00000000
220,2020-02-10,0.0032155,0.0032819,0.0028417,0.0029663,810781060.0,810781064.00000000
221,2020-02-11,0.0029618,0.0030946,0.0028388,0.00303,584824800.0,584824864.00000000
222,2020-02-12,0.00303,0.0031568,0.003,0.0030589,621222850.0,621222834.00000000
223,2020-02-13,0.0030599,0.00321,0.0029443,0.0030132,570152800.0,570152846.00000000
224,2020-02-14,0.0030098,0.0031383,0.0029756,0.0031067,305515600.0,305515579.00000000
225,2020-02-15,0.0031099,0.0031769,0.00284,0.0029031,320372000.0,320372009.00000000
226,2020-02-16,0.0028981,0.0029621,0.0026023,0.0027522,417846270.0,417846263.00000000
227,2020-02-17,0.0027475,0.0027561,0.0025241,0.0026999,273787800.0,273787797.00000000
228,2020-02-18,0.0026819,0.0028656,0.0026538,0.0028286,344021660.0,344021674.00000000
229,2020-02-19,0.0028349,0.0028615,0.0025623,0.0026085,156007570.0,156007562.00000000
230,2020-02-20,0.002603,0.0029909,0.0025415,0.002653,268076620.0,268076623.00000000
231,2020-02-21,0.00265,0.002712,0.0025891,0.0026481,153113920.0,153113913.00000000
232,2020-02-22,0.0026469,0.0026533,0.0025719,0.0025887,107733064.0,107733066.00000000
233,2020-02-23,0.0025905,0.00268,0.0025905,0.0026772,85158190.0,85158189.00000000
234,2020-02-24,0.0026744,0.0026822,0.0025436,0.0025769,123771860.0,123771852.00000000
